ind,Lambda,max packing efficiency,OFM: s^1 - s^2,OFM: s^1 - d^2,OFM: s^2 - s^2,OFM: s^2 - s^1,OFM: p^1 - p^1,OFM: s^1 - d^10,std_dev Gaussian center=1.0 width=1.0,OFM: p^1 - s^1,OFM: s^1 - f^1,OFM: s^1 - p^4,avg d valence electrons,std_dev Gaussian center=6.0 width=1.0,std_dev Gaussian center=4.0 width=1.0,OFM: d^1 - s^1,OFM: s^1 - s^1,std_dev Gaussian center=8.0 width=1.0,OFM: p^4 - s^1,std_dev Gaussian center=3.0 width=1.0,mean Gaussian center=1.0 width=1.0,OFM: s^1 - p^3,mean Gaussian center=2.0 width=1.0,OFM: s^1 - p^1,avg p valence electrons,structural complexity per cell,mean Gaussian center=5.0 width=1.0,mean Gaussian center=3.0 width=1.0,structural complexity per atom,avg f valence electrons,mean Gaussian center=7.0 width=1.0,avg s valence electrons,std_dev Gaussian center=2.0 width=1.0,std_dev Gaussian center=7.0 width=1.0,mean Gaussian center=9.0 width=1.0,std_dev Gaussian center=5.0 width=1.0,OFM: s^1 - d^1,std_dev Gaussian center=9.0 width=1.0,std_dev Gaussian center=0.0 width=1.0,mean Gaussian center=0.0 width=1.0,mean Gaussian center=4.0 width=1.0
496,0.84,0.5101310711908736,0.7374288409786167,0.7374288409786167,0.0,0.7374288409786167,0.0,0.0,0.0050472850751934,0.0,0.0,0.0,0.6666666666666666,0.0038056307035738,0.0002426555853413,0.0,0.638632109770796,0.0028865912506263,0.0,0.0035586474269274,0.1023575668903974,0.0,0.1369517697297847,0.0,0.0,2.7548875021634687,0.1413114286540474,0.1437823761050758,0.9182958340544896,0.0,0.137944609410076,1.3333333333333333,0.0061306420200362,0.0038281461892771,0.1331743699554441,0.0024517071676016,0.0,0.0016925535374392,0.0048500021786693,0.0301770921793164,0.1349299091688805
497,0.509,0.5822034659368498,0.7135414495200911,0.7135414495200911,0.0,0.8571654133429215,0.0,0.0,0.0159944159430718,0.0,0.0,0.0,0.6666666666666666,0.0002466452486304,0.0004832790466724,0.0,0.8624438061094951,0.0004607074907234,0.0,0.0043244820503527,0.23545122386595,0.0,0.2588055837835761,0.0,0.0,9.509775004326936,0.2601717232251305,0.2574655327760594,1.584962500721156,0.0,0.2584711987035902,1.3333333333333333,0.0047912083565268,0.0025958739025782,0.2586758250887219,0.0037044535079254,0.0,0.001918067628812,0.0158772789069078,0.1096799495993073,0.2590394783650187
498,0.528,0.6801747615878316,0.7564033281483721,0.7564033281483721,0.0,0.7564033281483725,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.80740671595891e-17,7.850462293418876e-17,0.0,1.5128066562967435,4.80740671595891e-17,0.0,4.80740671595891e-17,0.2276152672509492,0.0,0.2510849691042752,0.0,0.0,6.0,0.2517859677334401,0.2543002863292088,1.5,0.0,0.25251828311894,1.25,3.925231146709438e-17,7.850462293418876e-17,0.2537882504807317,1.6184142622847344e-16,0.0,7.343435057440257e-17,2.501853776554201e-17,0.0940356170680891,0.2518094859413876
499,0.991,0.4343976859193992,0.8261497061248733,0.8261497061248733,0.0,0.8261497061248733,0.0,0.0,1.962615573354719e-17,0.0,0.0,0.0,1.0,0.0,1.962615573354719e-17,0.0,0.0,4.3885418357208765e-17,0.0,2.775557561562892e-17,0.149539119155408,0.0,0.1938873106134525,0.0,0.0,2.0,0.1859122513134368,0.1831407520798372,1.0,0.0,0.186992778453397,1.5,0.0,1.962615573354719e-17,0.1900765220490913,1.962615573354719e-17,0.0,1.962615573354719e-17,0.0,0.0570963883982487,0.190218673898847
500,1.013,0.4488504231520249,0.7566568689249009,0.7566568689249009,0.0,0.7566568689249009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.962615573354719e-17,2.775557561562892e-17,0.0,0.0,1.962615573354719e-17,0.0,1.962615573354719e-17,0.0938886078413273,0.0,0.144087627487039,0.0,0.0,2.0,0.135046010953637,0.1339456457271846,1.0,0.0,0.1363837344076628,1.5,1.962615573354719e-17,4.3885418357208765e-17,0.1331224247232976,1.962615573354719e-17,0.0,4.3885418357208765e-17,2.453269466693399e-18,0.0271421066052282,0.1401910173164186
501,0.714,0.5470673875168715,0.9824761044703122,0.9824761044703122,0.1299928548695159,0.9824761044703116,0.0,0.0,1.962615573354719e-17,0.0,0.0,0.0,1.0,7.076311083754595e-17,0.0,0.0,0.1299928548695163,2.775557561562892e-17,0.0,1.962615573354719e-17,0.196268264209219,0.0,0.2305289209140592,0.0,0.0,2.0,0.2290386619185956,0.2268050866668137,1.0,0.0,0.2283140262054291,1.5,1.962615573354719e-17,0.0,0.227964466351213,1.2566871346510768e-16,0.0,4.3885418357208765e-17,9.813077866773596e-18,0.0816107280338013,0.2270690212827555
502,0.503,0.545825900001616,0.7715142153574902,0.0,0.0,0.7996382151763021,0.0,0.0,0.0044445113687228,0.0,0.0,0.0,1.0,0.0004685874498295,0.0013535796233262,0.0,0.7511802294416394,0.0011427455234062,0.0,0.0013611593441739,0.2385503827083307,0.0,0.2626308695878982,0.0,0.0,19.01955000865388,0.2637585703573838,0.264523528331221,1.584962500721156,0.0,0.2637291408423659,1.3333333333333333,0.0046990839367458,0.0013654207506948,0.264080593120184,0.0011175595987872,0.0,0.0004094728433794,0.0106581193736934,0.1126767129695732,0.2637713175979521
503,0.4545,0.5320278300464185,0.7084044423326884,0.0,0.0,0.7400900524442506,0.0,0.0,0.0051219735958034,0.0,0.0,0.0,1.0,0.0003860957881603,0.0021089858947553,0.0,0.6707090274103299,0.0003368060140969,0.0,0.0008261088744042,0.177614709435312,0.0,0.2101145180571956,0.0,0.0,19.01955000865388,0.2087683379316517,0.2076242041284022,1.584962500721156,0.0,0.2095630545952413,1.3333333333333333,0.004039659834239,0.0005309428994221,0.2060117788790611,0.0010893210472771,0.0,0.0003197247512911,0.0084506112804235,0.0677062852186079,0.2089588886910993
504,0.475,0.6801747615878314,0.815269581867692,0.0,0.0,0.8152695818676926,0.0,0.0,1.0385185452638061e-16,0.0,0.0,0.0,0.75,8.326672684688674e-17,4.80740671595891e-17,0.0,1.630539163735384,2.435541875787129e-16,0.0,1.0749688212373146e-16,0.2952726727055862,0.0,0.3142535684269303,0.0,0.0,6.0,0.3157662195657623,0.3166749475763839,1.5,0.0,0.3163062862949791,1.25,4.80740671595891e-17,4.80740671595891e-17,0.324995711586324,1.710968589854471e-16,0.0,1.2098374922832816e-16,4.3885418357208765e-17,0.1483594149803772,0.3166456405230681
505,0.53,0.5611438126582925,0.6397441430335092,0.0,0.0,0.434902257272545,0.0,0.0,0.0064459681523247,0.0,0.0,0.0,0.5,0.0006877191583967,0.0020834393565444,0.0,1.9578825230179409,0.0005731187940627,0.0,0.000995892380064,0.3513907108561552,0.0,0.3681203942512678,0.0,0.0,7.509775004326936,0.3702673729553684,0.3703895717595012,1.2516291673878228,0.0,0.3707382986107905,1.1666666666666667,0.0066828059020799,0.0015618077724096,0.367259279990843,0.001413935264943,0.0,0.0023045570685753,0.0164460104570359,0.2050084962445064,0.371466796213122
506,1.01643,0.6801747615878317,0.0,0.0,2.009788367255996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220612565344776,0.0,0.0785422322551683,0.0,0.0,0.0,0.0782073832366354,0.0751931081193863,0.0,0.0,0.0779470525296752,2.0,0.0,0.0,0.0836380558212734,0.0,0.0,0.0,0.0,0.0018059882901039,0.070615760280232
507,0.69,0.2492631647032516,0.4610725291603829,0.0,0.0741528363392548,0.1794330395963818,0.0,0.4610725291603829,0.0254957499735375,0.0,0.0,0.0,3.333333333333333,0.0037221622070233,0.0052572443518901,0.0,0.6160146057976928,0.0034412182833287,0.0,0.0057363626257889,0.0896570947142379,0.0,0.1232305313932106,0.0,2.0,9.509775004326936,0.1275710255362768,0.1218117715860385,1.584962500721156,0.0,0.1279196361856282,1.3333333333333333,0.0120118955837932,0.0009160569163222,0.1250255794403427,0.0043029069341384,0.0,0.0037622184794761,0.0580051621283454,0.0890780535276424,0.1234947476260188
508,0.62,0.2492631647032516,0.4610725291603829,0.0,0.0741528363392548,0.1794330395963818,0.0,0.4610725291603829,0.0254957499735375,0.0,0.0,0.0,3.333333333333333,0.0037221622070233,0.0052572443518901,0.0,0.6160146057976928,0.0034412182833287,0.0,0.0057363626257889,0.0896570947142379,0.0,0.1232305313932106,0.0,2.0,9.509775004326936,0.1275710255362768,0.1218117715860385,1.584962500721156,0.0,0.1279196361856282,1.3333333333333333,0.0120118955837932,0.0009160569163222,0.1250255794403427,0.0043029069341384,0.0,0.0037622184794761,0.0580051621283454,0.0890780535276424,0.1234947476260188
509,0.56,0.2492631647032516,0.4610725291603829,0.0,0.0741528363392548,0.1794330395963818,0.0,0.4610725291603829,0.0254957499735375,0.0,0.0,0.0,3.333333333333333,0.0037221622070233,0.0052572443518901,0.0,0.6160146057976928,0.0034412182833287,0.0,0.0057363626257889,0.0896570947142379,0.0,0.1232305313932106,0.0,2.0,9.509775004326936,0.1275710255362768,0.1218117715860385,1.584962500721156,0.0,0.1279196361856282,1.3333333333333333,0.0120118955837932,0.0009160569163222,0.1250255794403427,0.0043029069341384,0.0,0.0037622184794761,0.0580051621283454,0.0890780535276424,0.1234947476260188
510,1.04,0.4824141133252152,0.6958323580066818,0.0,0.0010307810798458,0.6958323580066822,0.0,0.6958323580066818,4.9065389333867974e-18,0.0,0.0,0.0,5.0,2.1942709178604386e-17,9.813077866773596e-18,0.0,0.0010307810798458,9.813077866773596e-18,0.0,1.3877787807814457e-17,0.0486500671712118,0.0,0.0961345090009518,0.0,3.0,2.0,0.0998302096191719,0.098723362355531,1.0,0.0,0.0971074749010645,1.5,0.0,1.3877787807814457e-17,0.0989848580478278,9.813077866773596e-18,0.0,9.813077866773596e-18,4.4226944273466224e-18,0.0093976146113905,0.0895360172087878
511,0.79,0.4168699473169666,0.5685149350444137,0.0,0.0408190499164055,0.5685149350444136,0.0,0.5685149350444137,5.4856772946510964e-18,0.0,0.0,0.0,5.0,4.9065389333867974e-18,6.938893903907228e-18,0.0,0.0408190499164054,1.0971354589302193e-17,0.0,0.0,0.0190823889237113,0.0,0.0507269215175956,0.0,3.0,2.0,0.0553826563898881,0.0604762447219853,1.0,0.0,0.0591400954237243,1.5,0.0,0.0,0.0547016575416801,4.9065389333867974e-18,0.0,6.938893903907228e-18,1.9635736478923083e-18,0.0023802731584007,0.0603686049903456
512,0.69,0.4168699473169666,0.5685149350444137,0.0,0.0408190499164055,0.5685149350444136,0.0,0.5685149350444137,5.4856772946510964e-18,0.0,0.0,0.0,5.0,4.9065389333867974e-18,6.938893903907228e-18,0.0,0.0408190499164054,1.0971354589302193e-17,0.0,0.0,0.0190823889237113,0.0,0.0507269215175956,0.0,3.0,2.0,0.0553826563898881,0.0604762447219853,1.0,0.0,0.0591400954237243,1.5,0.0,0.0,0.0547016575416801,4.9065389333867974e-18,0.0,6.938893903907228e-18,1.9635736478923083e-18,0.0023802731584007,0.0603686049903456
513,0.41,0.5949853669476628,0.0,0.0,1.5588659735748631,0.0,0.0,0.0,0.0007647364636556,0.0,0.0,0.0,0.6666666666666666,0.0012239628044163,0.0007681736758131,0.0,0.0,0.0001453616729361,0.0,0.0021291564877119,0.0066316162091545,0.0,0.0412164175226459,0.0,0.6666666666666666,19.01955000865388,0.053763327359234,0.0616880818357715,1.584962500721156,0.0,0.0491186976648254,2.0,0.001341857867784,0.0005673014398343,0.0480612662441936,0.0009131404614714,0.0,0.0013365746182161,5.619491129643995e-05,0.0003105090993723,0.0431156557984983
514,0.487,0.5664319135736003,0.0,0.0,1.553648236499899,0.0,0.0,0.0,0.0028149549474174,0.0,0.0,0.0,0.6,0.001296172184734,0.0031423439395402,0.0,0.0,0.0014414177375846,0.0,0.0039347846773619,0.0165568544053242,0.0,0.0629609234609745,0.0,1.6,15.21928094887362,0.0701249554981671,0.0698521796075742,1.521928094887362,0.0,0.067717891304372,2.0,0.0035553631770094,0.0018119607563531,0.0662855020023826,0.00239881959903,0.0,0.0008240098887135,0.0003133970692334,0.0013273911609969,0.0577696890692795
515,2.15,0.4469195102224146,0.9769297743425376,0.0,0.0,0.6907936681806521,0.0,0.0,0.0161925220933627,0.0,0.0,0.0,0.2,0.0033464025090263,0.0060542731013731,0.2861361061618856,0.2861361061618857,0.0020794588430564,0.0,0.0049729820857236,0.1256963212232376,0.0,0.1632739120459916,0.0,0.0,6.854752972273344,0.1610590575973475,0.1601483929869213,1.3709505944546687,0.0,0.1626825857493849,1.4,0.0150756512173446,0.0040167329436798,0.1578473124428641,0.0046622747466964,0.5722722123237712,0.0063906359206007,0.0244412464571101,0.0496740321027293,0.1635019019798033
516,1.96,0.4469195102224146,0.989129158655814,0.0,0.0,0.6994199355548708,0.0,0.0,0.0155085169391731,0.0,0.0,0.0,0.2,0.0027586451572689,0.0055951281456401,0.2897092231009435,0.2897092231009435,0.0017848662832014,0.0,0.004772243119551,0.1324493648375188,0.0,0.1690638184816744,0.0,0.0,6.854752972273344,0.1671148511779016,0.1666741014560618,1.3709505944546687,0.0,0.1688941984390873,1.4,0.0151342165697612,0.003666917347016,0.167527321144134,0.0047190814636377,0.5794184462018869,0.0020455720815087,0.02560905811902,0.0536559613633762,0.1694464862090092
517,1.72,0.4469195102224146,1.0201998478777985,0.0,0.0,0.7213902305998757,0.0,0.0,0.0136215522778026,0.0,0.0,0.0,0.2,0.0016490633437636,0.004207619546893,0.2988096172779231,0.2988096172779231,0.0021139743908802,0.0,0.0046908153383129,0.1503463377291719,0.0,0.1845044143952938,0.0,0.0,6.854752972273344,0.1832330451732024,0.1839486107888435,1.3709505944546687,0.0,0.1853367372316763,1.4,0.0150403269833123,0.0022873035325489,0.1878391519652989,0.0048114873000709,0.5976192345558458,0.0029639543204964,0.0285081054076727,0.0647223023849488,0.1853077177975057
518,1.99,0.3117087561215679,0.2822746588574075,0.0,0.0,0.0661758293258272,0.0,0.0,0.0136232570084471,0.0,0.0,0.0,0.0526315789473684,0.0053999108349102,0.0078748946448403,0.0661758293258272,1.955609899598583,0.0028990229108817,0.0,0.0071162353938408,0.6204509409484786,0.0,0.6292225535037164,0.0,0.0,62.71062275542814,0.6356182353471134,0.6399356833016764,3.3005590923909547,0.0,0.6384938380755508,1.0526315789473684,0.0174795523269445,0.0044329076324076,0.6375029734136778,0.0052558141022912,0.2822746588574075,0.00665812164233,0.0688542223544122,0.5031124990857624,0.6398272188262379
519,2.21,0.3399496257737013,0.2704251275820134,0.0,0.0,0.0635001750452014,0.0,0.0,0.0159716431787609,0.0,0.0,0.0,0.0476190476190476,0.0047177087139724,0.0094075842147662,0.0635001750452014,2.071593249366526,0.0032952711074548,0.0,0.0070041929012667,0.6395346505749464,0.0,0.6476555909596877,0.0,0.0,72.23866587835397,0.6544682908837042,0.6582592742176632,3.439936470397808,0.0,0.6572555893062332,1.0476190476190477,0.0184323627201295,0.0056989700920704,0.6554397881247203,0.0052229690054559,0.2704251275820134,0.0056100867536074,0.070659885878992,0.5219175492041712,0.6584386269800637
520,1.01,0.4877894171426419,0.6963871669827499,0.0,0.0,0.3161563637789045,0.0,0.0,0.0036774490992599,0.0,0.0,0.0,0.2,0.0017164710725589,0.0015382138676027,0.3161563637789045,1.1375910719642193,0.0009084316978451,0.0,0.0044477739476507,0.2003941969625176,0.0,0.2310458778996589,0.0,0.0,7.60964047443681,0.2312190396881248,0.2321604972019813,1.521928094887362,0.0,0.2304119539156563,1.2,0.0066553792260354,0.0016724971875243,0.2270321498051848,0.0006835080972475,0.6963871669827499,0.0009808530583416,0.0185000303685951,0.0897762541777382,0.2294382683494181
521,2.93,0.4606180672557499,0.882264535923192,0.0,0.0,0.1764529071846387,0.0,0.0,0.0023747081548033,0.0,0.0,0.0,0.1428571428571428,0.0025343444752588,0.0029028018581181,0.1764529071846387,1.3949827161543675,0.0011277731474119,0.0,0.0076926465750634,0.2490077757712186,0.0,0.2814702814856503,0.0,0.0,4.141709450076292,0.2803879351043652,0.2825093779757005,0.5916727785823275,0.0,0.2791865845377558,1.1428571428571428,0.0107923779161354,0.002427832659537,0.2868640252191268,0.0008235590688826,0.882264535923192,0.0006841106604167,0.035792945742717,0.1506014853503283,0.280668690045913
522,1.92,0.46061806725575,0.9251379184214796,0.0,0.0,0.1850275836842959,0.0,0.0,0.0020590830932039,0.0,0.0,0.0,0.1428571428571428,0.0006923037991351,0.0046212505868666,0.1850275836842959,1.4627714859994618,0.0027946963702598,0.0,0.0072124204615522,0.2939480699756121,0.0,0.3239803278235217,0.0,0.0,4.141709450076292,0.3240303077521368,0.3259552885152306,0.5916727785823275,0.0,0.3234895509843623,1.1428571428571428,0.0077801789166308,0.0023773314837556,0.3262324147941823,0.0017861149764752,0.9251379184214796,0.0046381833956383,0.038623639170576,0.1870410884340415,0.3232619247943396
523,2.58,0.4179447883775038,0.6706435466377305,0.0,0.0,0.1415390907967998,0.0,0.0,0.0029565211713664,0.0,0.0,0.0,0.1,0.0039463553158668,0.0030388275370504,0.1415390907967998,1.7464411764644372,0.0017764224155204,0.0,0.0082751692843542,0.4091769670735418,0.0,0.4282017026082872,0.0,0.0,17.219280948873624,0.4326660771238027,0.4376791492881224,1.7219280948873623,0.0,0.4321299894731969,1.1,0.0110301280435144,0.0037523968779508,0.4330922569100276,0.0016016923096542,0.6706435466377305,0.0012773831444449,0.05291945539948,0.2943690693701661,0.431891348312268
524,0.637948717948718,0.5235987755982988,0.0,0.0,1.4695197195335026,0.0,0.0,0.0,4.9065389333867974e-18,0.0,0.0,0.0,0.5,2.775557561562892e-17,2.775557561562892e-17,0.0,0.0,2.775557561562892e-17,0.0,3.5381555418772973e-17,0.0525814260191458,0.0,0.1018298091954399,0.0,2.0,2.0,0.103847169635648,0.1018594799442524,1.0,0.0,0.1022001142695125,2.0,4.906538933386797e-17,0.0,0.1062560615894592,0.0,0.0,2.775557561562892e-17,1.2266347333466993e-18,0.0103091667807788,0.0946241272196308
525,0.7764102564102564,0.5235987755982988,0.0,0.0,1.3752986413873547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9.813077866773596e-18,0.0,0.0,0.0,0.0,9.813077866773596e-18,0.0348885302859592,0.0,0.0801480197691321,0.0,2.0,2.0,0.0875980122341972,0.0876283004173814,1.0,0.0,0.0837059054288717,2.0,2.1942709178604386e-17,1.3877787807814457e-17,0.0782582198730316,2.1942709178604386e-17,0.0,0.0,6.133173666733499e-19,0.0052722515597417,0.0740878235856042
526,0.6953846153846154,0.5235987755982988,0.0,0.0,1.4140909061329323,0.0,0.0,0.0,4.9065389333867974e-18,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.775557561562892e-17,0.0,1.3877787807814457e-17,0.0417072730428036,0.0,0.0888520848894021,0.0,2.0,2.0,0.0947984088837645,0.093400530575593,1.0,0.0,0.0917056323019633,2.0,9.813077866773596e-18,3.5381555418772973e-17,0.0859921032643208,0.0,0.0,1.3877787807814457e-17,0.0,0.0070574706701786,0.0817409722081218
527,0.6512820512820513,0.5235987755982988,0.0,0.0,1.4444068487335573,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.5,6.283435673255384e-17,2.775557561562892e-17,0.0,0.0,0.0,0.0,0.0,0.047490581348997,0.0,0.0958760248230264,0.0,2.0,2.0,0.0998787669838549,0.0979756065079253,1.0,0.0,0.0975442159800933,2.0,4.163336342344337e-17,9.0472107655596e-17,0.0932633125198176,9.813077866773596e-18,0.0,0.0,1.734723475976807e-18,0.0087275086861762,0.0885334860187684
528,1.242,0.4492261537095398,0.0,0.0,1.5234953064571124,0.0,0.0,0.0,0.0025445590679358,0.0,0.0,0.0,0.25,0.0015083459619913,0.0016037944429581,0.0,0.0,0.0022372137792747,0.0,0.0028716006504194,0.0240626671989198,0.0,0.0766653068841918,0.0,3.0,8.490224995673064,0.0755494117607974,0.075096265889261,1.061278124459133,0.0,0.0745748745809355,2.0,0.0032577156497633,0.0020544343588136,0.0747586484263248,0.0018986714729171,0.0,0.0039557393793333,0.000696421156789,0.0029173603695804,0.0716985538527123
529,1.17,0.3066385458649516,0.8313112169098112,0.0,0.0675042050770053,0.223774704073992,0.0,0.0,0.0061016391503908,0.0,0.0,0.3430386270347252,0.125,0.0038305693360365,0.0031448130232612,0.1071836068944044,0.8778476536089093,0.0015337260834518,0.1165910971795875,0.010234138257035,0.2310709782050939,0.0,0.2637398757407921,0.0,0.5,28.0,0.2633225567053727,0.2674098250355701,1.75,0.0,0.2649565577513122,1.25,0.0156394493564532,0.0027195505056182,0.269888225772714,0.0030519780109188,0.488272589875086,0.0019225007814048,0.0539334742756052,0.1607254110453643,0.2669336148624743
530,0.76,0.3206064903675324,0.8892910894106877,0.0,0.0618028718181862,0.2477635868556656,0.0,0.0,0.0071684257592549,0.0,0.0,0.3559327374060111,0.125,0.0030891684995751,0.0050601632039393,0.1168119300449575,0.9209575292298848,0.0026274070844621,0.130951656810708,0.010049325236287,0.2652487609597575,0.0,0.2968319436919574,0.0,0.5,28.0,0.2987781959025882,0.3012036654856877,1.75,0.0,0.2977359154216587,1.25,0.012418839790815,0.0035712603140065,0.298829164993434,0.0024335432549357,0.5333583520046765,0.0038676750635115,0.0539056127552267,0.1850120047342257,0.2974918202518782
531,0.32,0.5655669255959339,0.0,0.0,1.6810447699297426,0.0,0.0,0.0,0.0055981842922001,0.0,0.0,0.0,0.3333333333333333,0.0011564113499001,0.0037478487498842,0.0,0.0,0.0003123971245527,0.0,0.0042144501774615,0.0245796497708795,0.0,0.0744538729243077,0.0,1.3333333333333333,5.509775004326937,0.0760516093167257,0.0760116172003514,0.9182958340544896,0.0,0.073806287429833,2.0,3.4669701919516844e-05,0.0001168165915584,0.0693166257935682,0.0022242932070066,0.0,0.0003213795991217,0.0011973062037995,0.002761093537398,0.0694219685775695
532,0.45,0.5411076920290343,0.0,0.0,1.5864918548103957,0.0,0.0,0.0,0.0046090222810874,0.0,0.0,0.0,0.25,0.0012082030603629,0.0023411439043901,0.0,0.0,0.0013467437676336,0.0,0.0043270618626143,0.0162173447407432,0.0,0.0594015483111133,0.0,1.5,28.0,0.0666913325722138,0.0683545210488709,1.75,0.0,0.0641890935517004,2.0,0.0049713751551662,0.0015897918263837,0.0615748271149666,0.002538507402808,0.0,0.0010012278944766,0.0006363195170175,0.0014750275516536,0.0555810341002761
533,0.25,0.4949744325744138,0.0,0.0,1.3316517320287122,0.0,0.0,0.0,0.0032441083772759,0.0,0.0,0.0,0.5,0.0003902157071648,0.0024015969469004,0.0,0.0,0.0001729432914435,0.0,0.005111683919002,0.0072548815804166,0.0,0.0359408579271855,0.0,1.0,8.0,0.0460954935158883,0.0543958318837592,1.0,0.0,0.0447396645239604,2.0,0.0058313002851711,0.0005367015812652,0.0476842151734375,0.0038247850649701,0.0,0.0002779587166824,0.0003730574049319,0.0005316107219162,0.0421590228870258
534,0.33,0.6512678132497352,0.5955016132895967,0.5955016132895967,0.0,0.5676655938086937,0.0,0.0,0.0018854019961433,0.0,0.0,0.0,0.4210526315789473,0.0002302890004405,0.0003398180461889,0.0,1.5329399451516132,8.156990169727458e-05,0.0,0.001186454027322,0.1457200838482837,0.0,0.1833168521217578,0.0,0.0,49.87237048922157,0.1815603286322847,0.1802935051706474,1.312430802347936,0.0,0.1802591517940074,1.2105263157894737,0.0020859798611083,0.0001083587151364,0.1805340344148764,0.0001646954431174,0.0,0.0011658324605383,0.0014605609791069,0.0431416835199226,0.1789222221468458
